fuel_id,frac_A,frac_B,phi,temperature_K,pressure_bar,lbv_cm_per_s,source,,,
c1_c4_alkane_air,1,0,0.8,370,1,41.55,experimental_data,,,
c1_c4_alkane_air,1,0,0.7,500,1,54.36,experimental_data,,,
c1_c4_alkane_air,1,0,0.7,370,1,31.42,experimental_data,,,
c1_c4_alkane_air,1,0,0.7,500,1,57.22,experimental_data,,,
c1_c4_alkane_air,1,0,0.7,370,1,33.27,experimental_data,,,
c1_c4_alkane_air,1,0,0.7,500,1,63.36,experimental_data,,,
c1_c4_alkane_air,1,0,0.61,420,1,36.53,experimental_data,,,
c1_c4_alkane_air,1,0,0.72,420,1,103.02,experimental_data,,,
c1_c4_alkane_air,1,0,0.7,423,1,40.62,experimental_data,,,
c1_c4_alkane_air,1,0,0.7,600,1,85.54,experimental_data,,,
c1_c4_alkane_air,1,0,0.7,420,1,45.15,experimental_data,,,
c1_c4_alkane_air,1,0,0.7,600,1,97.97,experimental_data,,,
c1_c4_alkane_air,1,0,0.7,420,1,37.09,experimental_data,,,
c1_c4_alkane_air,1,0,0.7,600,1,79.37,experimental_data,,,
,,,,,,,,,,
ethyl_acetate_air,1,0,0.7,363,1,30.81,experimental_data,,,
ethyl_acetate_air,1,0,0.7,375,1,32.38,experimental_data,,,
ethyl_acetate_air,1,0,0.7,393,1,35.31,experimental_data,,,
ethyl_acetate_air,1,0,0.7,417,1,39.99,experimental_data,,,
ethyl_acetate_air,1,0,0.7,423,1,42.46,experimental_data,,,
ethyl_acetate_air,1,0,0.7,441,1,44.79,experimental_data,,,
ethyl_acetate_air,1,0,0.7,465,1,52.13,experimental_data,,,
ethyl_acetate_air,1,0,0.7,474,1,51.61,experimental_data,,,
ethyl_acetate_air,1,0,0.7,501,1,57.19,experimental_data,,,
ethyl_acetate_air,1,0,0.7,519,1,61.47,experimental_data,,,
ethyl_acetate_air,1,0,0.7,531,1,66.94,experimental_data,,,
ethyl_acetate_air,1,0,0.7,543,1,68.73,experimental_data,,,
ethyl_acetate_air,1,0,0.7,564,1,75.59,experimental_data,,,
ethyl_acetate_air,1,0,0.7,585,1,77.84,experimental_data,,,
ethyl_acetate_air,1,0,0.7,600,1,81.4,experimental_data,,,
ethyl_acetate_air,1,0,1.5,363,1,19.05,experimental_data,,,
ethyl_acetate_air,1,0,1.5,393,1,22.33,experimental_data,,,
ethyl_acetate_air,1,0,1.5,423,1,25.87,experimental_data,,,
ethyl_acetate_air,1,0,1.5,438,1,29.69,experimental_data,,,
ethyl_acetate_air,1,0,1.5,471,1,35.72,experimental_data,,,
ethyl_acetate_air,1,0,1.5,501,1,41.15,experimental_data,,,
ethyl_acetate_air,1,0,1.5,513,1,40.9,experimental_data,,,
ethyl_acetate_air,1,0,1.5,531,1,45.78,experimental_data,,,
ethyl_acetate_air,1,0,1.5,567,1,50.79,experimental_data,,,
ethyl_acetate_air,1,0,1.5,600,1,58.37,experimental_data,,,
ethyl_acetate_air,1,0,1,363,1,47.27,experimental_data,,,
ethyl_acetate_air,1,0,1,393,1,52.83,experimental_data,,,
ethyl_acetate_air,1,0,1,408,1,59.35,experimental_data,,,
ethyl_acetate_air,1,0,1,423,1,60.4,experimental_data,,,
ethyl_acetate_air,1,0,1,447,1,66.27,experimental_data,,,
ethyl_acetate_air,1,0,1,474,1,69.94,experimental_data,,,
ethyl_acetate_air,1,0,1,501,1,76.46,experimental_data,,,
ethyl_acetate_air,1,0,1,519,1,83.27,experimental_data,,,
ethyl_acetate_air,1,0,1,561,1,98.65,experimental_data,,,
ethyl_acetate_air,1,0,1,579,1,102.77,experimental_data,,,
ethyl_acetate_air,1,0,1,600,1,111.37,experimental_data,,,
ethyl_acetate_air,1,0,0.7,363,1,30.62,experimental_data,,,
ethyl_acetate_air,1,0,0.8,363,1,37.67,experimental_data,,,
ethyl_acetate_air,1,0,0.9,363,1,43.08,experimental_data,,,
ethyl_acetate_air,1,0,1,363,1,47.16,experimental_data,,,
ethyl_acetate_air,1,0,1.1,363,1,48.88,experimental_data,,,
ethyl_acetate_air,1,0,1.2,363,1,45.6,experimental_data,,,
ethyl_acetate_air,1,0,1.3,363,1,38.73,experimental_data,,,
ethyl_acetate_air,1,0,1.4,363,1,28.12,experimental_data,,,
ethyl_acetate_air,1,0,1.5,363,1,19.18,experimental_data,,,
ethyl_acetate_air,1,0,0.7,393,1,35.21,experimental_data,,,
ethyl_acetate_air,1,0,0.8,393,1,42.29,experimental_data,,,
ethyl_acetate_air,1,0,0.9,393,1,49.27,experimental_data,,,
ethyl_acetate_air,1,0,1,393,1,52.89,experimental_data,,,
ethyl_acetate_air,1,0,1.1,393,1,54.24,experimental_data,,,
ethyl_acetate_air,1,0,1.2,393,1,51.79,experimental_data,,,
ethyl_acetate_air,1,0,1.3,393,1,45.65,experimental_data,,,
ethyl_acetate_air,1,0,1.4,393,1,33.32,experimental_data,,,
ethyl_acetate_air,1,0,1.5,393,1,22.24,experimental_data,,,
ethyl_acetate_air,1,0,0.7,423,1,42.07,experimental_data,,,
ethyl_acetate_air,1,0,0.8,423,1,49.84,experimental_data,,,
ethyl_acetate_air,1,0,0.9,423,1,56.03,experimental_data,,,
ethyl_acetate_air,1,0,1,423,1,60.42,experimental_data,,,
ethyl_acetate_air,1,0,1.1,423,1,62.32,experimental_data,,,
ethyl_acetate_air,1,0,1.2,423,1,60.08,experimental_data,,,
ethyl_acetate_air,1,0,1.3,423,1,52.15,experimental_data,,,
ethyl_acetate_air,1,0,1.4,423,1,36.93,experimental_data,,,
ethyl_acetate_air,1,0,1.5,423,1,25.95,experimental_data,,,
ethyl_acetate_air,1,0,0.64,358,1,29.69,experimental_data,,,
ethyl_acetate_air,1,0,0.68,358,1,36.25,experimental_data,,,
ethyl_acetate_air,1,0,0.72,358,1,41.71,experimental_data,,,
ethyl_acetate_air,1,0,0.76,358,1,46.08,experimental_data,,,
ethyl_acetate_air,1,0,0.8,358,1,47.14,experimental_data,,,
ethyl_acetate_air,1,0,0.84,358,1,44.73,experimental_data,,,
ethyl_acetate_air,1,0,0.88,358,1,38.53,experimental_data,,,
ethyl_acetate_air,1,0,0.92,358,1,27.39,experimental_data,,,
ethyl_acetate_air,1,0,0.96,358,1,18.48,experimental_data,,,
ethyl_acetate_air,1,0,0.7,500,1,57.03,experimental_data,,,
ethyl_acetate_air,1,0,0.8,500,1,65.61,experimental_data,,,
ethyl_acetate_air,1,0,0.9,500,1,71.05,experimental_data,,,
ethyl_acetate_air,1,0,1,500,1,76.24,experimental_data,,,
ethyl_acetate_air,1,0,1.1,500,1,76.49,experimental_data,,,
ethyl_acetate_air,1,0,1.2,500,1,73.29,experimental_data,,,
ethyl_acetate_air,1,0,1.3,500,1,67.67,experimental_data,,,
ethyl_acetate_air,1,0,1.4,500,1,55.24,experimental_data,,,
ethyl_acetate_air,1,0,1.5,500,1,40.9,experimental_data,,,
ethyl_acetate_air,1,0,0.62,600,1,81.9,experimental_data,,,
ethyl_acetate_air,1,0,0.64,600,1,95.44,experimental_data,,,
ethyl_acetate_air,1,0,0.66,600,1,105.53,experimental_data,,,
ethyl_acetate_air,1,0,0.68,600,1,109.62,experimental_data,,,
ethyl_acetate_air,1,0,0.7,600,1,110.15,experimental_data,,,
ethyl_acetate_air,1,0,0.72,600,1,104.19,experimental_data,,,
ethyl_acetate_air,1,0,0.74,600,1,93.51,experimental_data,,,
ethyl_acetate_air,1,0,0.76,600,1,76.46,experimental_data,,,
ethyl_acetate_air,1,0,0.78,600,1,60.18,experimental_data,,,
,,,,,,,,,,
ch4_h2_air,1,0,0.8,444.27,1,54.81,experimental_data,,,
ch4_h2_air,1,0,0.8,447.51,1,54.16,experimental_data,,,
ch4_h2_air,1,0,0.8,453.99,1,56.3,experimental_data,,,
ch4_h2_air,1,0,0.8,458.61,1,56.73,experimental_data,,,
ch4_h2_air,1,0,0.8,471.57,1,60.15,experimental_data,,,
ch4_h2_air,1,0,0.8,481.26,1,62.29,experimental_data,,,
ch4_h2_air,1,0,0.8,484.53,1,63.36,experimental_data,,,
ch4_h2_air,1,0,0.8,492.39,1,65.08,experimental_data,,,
ch4_h2_air,1,0,0.8,501.18,1,67.22,experimental_data,,,
ch4_h2_air,1,0,0.8,507.18,1,69.14,experimental_data,,,
ch4_h2_air,1,0,0.8,516.9,1,70.64,experimental_data,,,
ch4_h2_air,1,0,0.8,526.14,1,72.78,experimental_data,,,
ch4_h2_air,1,0,0.8,533.55,1,76,experimental_data,,,
ch4_h2_air,1,0,0.8,542.79,1,75.77,experimental_data,,,
ch4_h2_air,1,0,0.8,551.13,1,78.13,experimental_data,,,
ch4_h2_air,1,0,0.8,562.23,1,82.84,experimental_data,,,
ch4_h2_air,1,0,0.8,573.33,1,82.83,experimental_data,,,
ch4_h2_air,0.9,0.1,0.8,444.3,1,54.8,experimental_data,,,
ch4_h2_air,0.9,0.1,0.8,447.6,1,54.2,experimental_data,,,
ch4_h2_air,0.9,0.1,0.8,453.9,1,56.3,experimental_data,,,
ch4_h2_air,0.9,0.1,0.8,458.7,1,56.7,experimental_data,,,
ch4_h2_air,0.9,0.1,0.8,471.6,1,60.2,experimental_data,,,
ch4_h2_air,0.9,0.1,0.8,481.2,1,62.3,experimental_data,,,
ch4_h2_air,0.9,0.1,0.8,484.5,1,63.4,experimental_data,,,
ch4_h2_air,0.9,0.1,0.8,492.3,1,65.1,experimental_data,,,
ch4_h2_air,0.9,0.1,0.8,501.3,1,67.2,experimental_data,,,
ch4_h2_air,0.9,0.1,0.8,507.3,1,69.1,experimental_data,,,
ch4_h2_air,0.9,0.1,0.8,516.9,1,70.6,experimental_data,,,
ch4_h2_air,0.9,0.1,0.8,526.2,1,72.8,experimental_data,,,
ch4_h2_air,0.9,0.1,0.8,533.7,1,76,experimental_data,,,
ch4_h2_air,0.9,0.1,0.8,542.7,1,75.8,experimental_data,,,
ch4_h2_air,0.9,0.1,0.8,551.1,1,78.1,experimental_data,,,
ch4_h2_air,0.9,0.1,0.8,562.2,1,82.8,experimental_data,,,
ch4_h2_air,0.9,0.1,0.8,573.3,1,82.8,experimental_data,,,
ch4_h2_air,0.5,0.5,0.8,374.7,1,62.4,experimental_data,,,
ch4_h2_air,0.5,0.5,0.8,392.7,1,67.8,experimental_data,,,
ch4_h2_air,0.5,0.5,0.8,412.5,1,75.5,experimental_data,,,
ch4_h2_air,0.5,0.5,0.8,433.8,1,83.6,experimental_data,,,
ch4_h2_air,0.5,0.5,0.8,447.3,1,88.1,experimental_data,,,
ch4_h2_air,0.5,0.5,0.8,457.5,1,93.5,experimental_data,,,
ch4_h2_air,0.5,0.5,0.8,471,1,97.4,experimental_data,,,
ch4_h2_air,0.5,0.5,0.8,479.7,1,102.5,experimental_data,,,
ch4_h2_air,0.5,0.5,0.8,494.1,1,107,experimental_data,,,
ch4_h2_air,0.5,0.5,0.8,504.6,1,112.4,experimental_data,,,
ch4_h2_air,0.5,0.5,0.8,517.8,1,118.2,experimental_data,,,
ch4_h2_air,0.5,0.5,0.8,524.7,1,122,experimental_data,,,
ch4_h2_air,0.5,0.5,0.8,540,1,128.7,experimental_data,,,
ch4_h2_air,0.5,0.5,0.8,550.2,1,133.6,experimental_data,,,
ch4_h2_air,1,0,1,383.7,1,52.4,experimental_data,,,
ch4_h2_air,1,0,1,387,1,54,experimental_data,,,
ch4_h2_air,1,0,1,411,1,59.8,experimental_data,,,
ch4_h2_air,1,0,1,422.7,1,62.6,experimental_data,,,
ch4_h2_air,1,0,1,428.1,1,62.6,experimental_data,,,
ch4_h2_air,1,0,1,441.6,1,67.4,experimental_data,,,
ch4_h2_air,1,0,1,449.7,1,68.7,experimental_data,,,
ch4_h2_air,1,0,1,449.7,1,71,experimental_data,,,
ch4_h2_air,1,0,1,453,1,72.9,experimental_data,,,
ch4_h2_air,1,0,1,474,1,76.7,experimental_data,,,
ch4_h2_air,1,0,1,505.2,1,82.4,experimental_data,,,
ch4_h2_air,1,0,1,521.1,1,89.8,experimental_data,,,
ch4_h2_air,1,0,1,530.7,1,91.7,experimental_data,,,
ch4_h2_air,1,0,1,539.7,1,93.6,experimental_data,,,
ch4_h2_air,0.9,0.1,1,365.7,1,55.1,experimental_data,,,
ch4_h2_air,0.9,0.1,1,385.2,1,61.5,experimental_data,,,
ch4_h2_air,0.9,0.1,1,401.7,1,66.3,experimental_data,,,
ch4_h2_air,0.9,0.1,1,411,1,69.5,experimental_data,,,
ch4_h2_air,0.9,0.1,1,423.9,1,73,experimental_data,,,
ch4_h2_air,0.9,0.1,1,430.5,1,75.6,experimental_data,,,
ch4_h2_air,0.9,0.1,1,439.2,1,76.5,experimental_data,,,
ch4_h2_air,0.9,0.1,1,446.4,1,79.4,experimental_data,,,
ch4_h2_air,0.9,0.1,1,446.4,1,79.4,experimental_data,,,
ch4_h2_air,0.9,0.1,1,464.4,1,85.1,experimental_data,,,
ch4_h2_air,0.9,0.1,1,478.8,1,90.9,experimental_data,,,
ch4_h2_air,0.9,0.1,1,480.6,1,91.9,experimental_data,,,
ch4_h2_air,0.9,0.1,1,490.5,1,95.7,experimental_data,,,
ch4_h2_air,0.9,0.1,1,495.6,1,97,experimental_data,,,
ch4_h2_air,0.9,0.1,1,507,1,100.2,experimental_data,,,
ch4_h2_air,0.9,0.1,1,513,1,103.7,experimental_data,,,
ch4_h2_air,0.9,0.1,1,521.4,1,107.6,experimental_data,,,
ch4_h2_air,0.9,0.1,1,533.7,1,111.8,experimental_data,,,
ch4_h2_air,0.9,0.1,1,550.2,1,117.2,experimental_data,,,
ch4_h2_air,0.5,0.5,1,338.7,1,70.1,experimental_data,,,
ch4_h2_air,0.5,0.5,1,354,1,75.8,experimental_data,,,
ch4_h2_air,0.5,0.5,1,357.6,1,77.8,experimental_data,,,
ch4_h2_air,0.5,0.5,1,370.5,1,82.3,experimental_data,,,
ch4_h2_air,0.5,0.5,1,386.7,1,88,experimental_data,,,
ch4_h2_air,0.5,0.5,1,397.2,1,93.5,experimental_data,,,
ch4_h2_air,0.5,0.5,1,402,1,95.4,experimental_data,,,
ch4_h2_air,0.5,0.5,1,419.7,1,105.1,experimental_data,,,
ch4_h2_air,0.5,0.5,1,436.8,1,114.1,experimental_data,,,
ch4_h2_air,0.5,0.5,1,439.8,1,114,experimental_data,,,
ch4_h2_air,0.5,0.5,1,449.1,1,120.5,experimental_data,,,
ch4_h2_air,0.5,0.5,1,464.1,1,128.2,experimental_data,,,
ch4_h2_air,0.5,0.5,1,485.4,1,137.2,experimental_data,,,
ch4_h2_air,0.5,0.5,1,500.7,1,143.9,experimental_data,,,
ch4_h2_air,0.5,0.5,1,513.9,1,150.4,experimental_data,,,
ch4_h2_air,0.5,0.5,1,529.8,1,159.7,experimental_data,,,
ch4_h2_air,0.5,0.5,1,549,1,169.6,experimental_data,,,
ch4_h2_air,1,0,1.2,429.6,1,58.5,experimental_data,,,
ch4_h2_air,1,0,1.2,429.6,1,58.5,experimental_data,,,
ch4_h2_air,1,0,1.2,435,1,60,experimental_data,,,
ch4_h2_air,1,0,1.2,440.4,1,60.8,experimental_data,,,
ch4_h2_air,1,0,1.2,459,1,63.8,experimental_data,,,
ch4_h2_air,1,0,1.2,464.7,1,64.2,experimental_data,,,
ch4_h2_air,1,0,1.2,467.7,1,66.9,experimental_data,,,
ch4_h2_air,1,0,1.2,472.5,1,68.1,experimental_data,,,
ch4_h2_air,1,0,1.2,483.3,1,70,experimental_data,,,
ch4_h2_air,1,0,1.2,493.5,1,72.3,experimental_data,,,
ch4_h2_air,1,0,1.2,500.4,1,76.5,experimental_data,,,
ch4_h2_air,1,0,1.2,506.7,1,78.1,experimental_data,,,
ch4_h2_air,1,0,1.2,516,1,80,experimental_data,,,
ch4_h2_air,1,0,1.2,522.3,1,83.1,experimental_data,,,
ch4_h2_air,1,0,1.2,531.6,1,83.8,experimental_data,,,
ch4_h2_air,1,0,1.2,541.8,1,86.2,experimental_data,,,
ch4_h2_air,1,0,1.2,553.2,1,89.2,experimental_data,,,
ch4_h2_air,1,0,1.2,558.9,1,91.9,experimental_data,,,
ch4_h2_air,1,0,1.2,566.4,1,94.6,experimental_data,,,
ch4_h2_air,1,0,1.2,574.2,1,97.7,experimental_data,,,
ch4_h2_air,0.9,0.1,1.2,445.8,1,73.5,experimental_data,,,
ch4_h2_air,0.9,0.1,1.2,455.1,1,77.3,experimental_data,,,
ch4_h2_air,0.9,0.1,1.2,467.4,1,80.4,experimental_data,,,
ch4_h2_air,0.9,0.1,1.2,476.7,1,83.5,experimental_data,,,
ch4_h2_air,0.9,0.1,1.2,493.2,1,88.1,experimental_data,,,
ch4_h2_air,0.9,0.1,1.2,503.1,1,91.9,experimental_data,,,
ch4_h2_air,0.9,0.1,1.2,525,1,98.8,experimental_data,,,
ch4_h2_air,0.9,0.1,1.2,531.3,1,101.2,experimental_data,,,
ch4_h2_air,0.9,0.1,1.2,543,1,104.6,experimental_data,,,
ch4_h2_air,0.9,0.1,1.2,558.3,1,111.9,experimental_data,,,
ch4_h2_air,0.9,0.1,1.2,573.9,1,116.2,experimental_data,,,
ch4_h2_air,0.9,0.1,1.2,590.4,1,122.7,experimental_data,,,
ch4_h2_air,0.9,0.1,1.2,609,1,129.6,experimental_data,,,
ch4_h2_air,0.9,0.1,1.2,622.8,1,134.6,experimental_data,,,
ch4_h2_air,0.9,0.1,1.2,635.4,1,139.6,experimental_data,,,
ch4_h2_air,0.9,0.1,1.2,662.4,1,151.5,experimental_data,,,
ch4_h2_air,0.5,0.5,1.2,445.68,1,73.46,experimental_data,,,
ch4_h2_air,0.5,0.5,1.2,455.01,1,77.31,experimental_data,,,
ch4_h2_air,0.5,0.5,1.2,467.46,1,80.38,experimental_data,,,
ch4_h2_air,0.5,0.5,1.2,476.79,1,83.46,experimental_data,,,
ch4_h2_air,0.5,0.5,1.2,493.14,1,88.08,experimental_data,,,
ch4_h2_air,0.5,0.5,1.2,503.25,1,91.92,experimental_data,,,
ch4_h2_air,0.5,0.5,1.2,525.03,1,98.85,experimental_data,,,
ch4_h2_air,0.5,0.5,1.2,531.24,1,101.15,experimental_data,,,
ch4_h2_air,0.5,0.5,1.2,542.91,1,104.62,experimental_data,,,
ch4_h2_air,0.5,0.5,1.2,558.42,1,111.92,experimental_data,,,
ch4_h2_air,0.5,0.5,1.2,573.99,1,116.15,experimental_data,,,
ch4_h2_air,0.5,0.5,1.2,590.31,1,122.69,experimental_data,,,
ch4_h2_air,0.5,0.5,1.2,608.94,1,129.62,experimental_data,,,
ch4_h2_air,0.5,0.5,1.2,622.95,1,134.62,experimental_data,,,
ch4_h2_air,0.5,0.5,1.2,635.37,1,139.62,experimental_data,,,
ch4_h2_air,0.5,0.5,1.2,662.55,1,151.54,experimental_data,,,
ch4_h2_air,1,0,0.697,300,1,20.117,experimental_data,,,
ch4_h2_air,1,0,1.2,241.5,1,28.746,experimental_data,,,
ch4_h2_air,1,0,1.2,270,1,34.204,experimental_data,,,
ch4_h2_air,1,0,1.2,300.3,1,38.6,experimental_data,,,
ch4_h2_air,1,0,1.2,329.7,1,38.971,experimental_data,,,
ch4_h2_air,1,0,1.2,361.2,1,33.408,experimental_data,,,
ch4_h2_air,1,0,1.2,389.1,1,24.672,experimental_data,,,
ch4_h2_air,0.8,0.2,1.2,209.1,1,21.388,experimental_data,,,
ch4_h2_air,0.8,0.2,1.2,240.9,1,30.654,experimental_data,,,
ch4_h2_air,0.8,0.2,1.2,269.1,1,38.019,experimental_data,,,
ch4_h2_air,0.8,0.2,1.2,297,1,42.419,experimental_data,,,
ch4_h2_air,0.8,0.2,1.2,328.8,1,44.058,experimental_data,,,
ch4_h2_air,0.8,0.2,1.2,360,1,40.401,experimental_data,,,
ch4_h2_air,0.8,0.2,1.2,389.7,1,30.391,experimental_data,,,
ch4_h2_air,0.6,0.4,1.2,210.6,1,25.622,experimental_data,,,
ch4_h2_air,0.6,0.4,1.2,239.1,1,35.53,experimental_data,,,
ch4_h2_air,0.6,0.4,1.2,269.1,1,43.316,experimental_data,,,
ch4_h2_air,0.6,0.4,1.2,299.1,1,48.348,experimental_data,,,
ch4_h2_air,0.6,0.4,1.2,329.4,1,50.413,experimental_data,,,
ch4_h2_air,0.6,0.4,1.2,358.8,1,48.666,experimental_data,,,
ch4_h2_air,0.6,0.4,1.2,388.8,1,41.198,experimental_data,,,
ch4_h2_air,0.8,0.2,1.2,209.7,1,22.152,experimental_data,,,
ch4_h2_air,0.8,0.2,1.2,239.7,1,31.13,experimental_data,,,
ch4_h2_air,0.8,0.2,1.2,269.4,1,39.084,experimental_data,,,
ch4_h2_air,0.8,0.2,1.2,299.4,1,42.943,experimental_data,,,
ch4_h2_air,0.8,0.2,1.2,329.4,1,44.498,experimental_data,,,
ch4_h2_air,0.8,0.2,1.2,360,1,41.19,experimental_data,,,
ch4_h2_air,0.8,0.2,1.2,390,1,31.226,experimental_data,,,
ch4_h2_air,0.9,0.1,0.703,300,1,19.519,experimental_data,,,
ch4_h2_air,0.9,0.1,1.2,240.9,1,28.686,experimental_data,,,
ch4_h2_air,0.9,0.1,1.2,270.3,1,34.693,experimental_data,,,
ch4_h2_air,0.9,0.1,1.2,300.3,1,38.246,experimental_data,,,
ch4_h2_air,0.9,0.1,1.2,329.4,1,39.692,experimental_data,,,
ch4_h2_air,0.9,0.1,1.2,360.3,1,36.228,experimental_data,,,
ch4_h2_air,0.9,0.1,1.2,389.4,1,29.253,experimental_data,,,
ch4_h2_air,0.7,0.3,1.2,210.9,1,22.677,experimental_data,,,
ch4_h2_air,0.7,0.3,1.2,239.4,1,32.192,experimental_data,,,
ch4_h2_air,0.7,0.3,1.2,269.4,1,40.657,experimental_data,,,
ch4_h2_air,0.7,0.3,1.2,299.4,1,44.912,experimental_data,,,
ch4_h2_air,0.7,0.3,1.2,329.4,1,46.359,experimental_data,,,
ch4_h2_air,0.7,0.3,1.2,359.4,1,41.49,experimental_data,,,
ch4_h2_air,0.7,0.3,1.2,389.4,1,35.92,experimental_data,,,
ch4_h2_air,0.5,0.5,1.2,210.3,1,30.395,experimental_data,,,
ch4_h2_air,0.5,0.5,1.2,240.3,1,39.211,experimental_data,,,
ch4_h2_air,0.5,0.5,1.2,271.2,1,47.677,experimental_data,,,
ch4_h2_air,0.5,0.5,1.2,298.8,1,55.086,experimental_data,,,
ch4_h2_air,0.5,0.5,1.2,330.6,1,59.343,experimental_data,,,
ch4_h2_air,0.5,0.5,1.2,359.7,1,57.28,experimental_data,,,
ch4_h2_air,0.5,0.5,1.2,389.7,1,50.306,experimental_data,,,
ch4_h2_air,0.6,0.4,0.7003,300,1,25.7353,experimental_data,,,
ch4_h2_air,0.6,0.4,1.2,238.83,1,35.3803,experimental_data,,,
ch4_h2_air,0.6,0.4,1.2,269.91,1,43.4595,experimental_data,,,
ch4_h2_air,0.6,0.4,1.2,298.71,1,47.6263,experimental_data,,,
ch4_h2_air,0.6,0.4,1.2,329.88,1,50.4881,experimental_data,,,
ch4_h2_air,0.6,0.4,1.2,358.77,1,48.6549,experimental_data,,,
ch4_h2_air,0.6,0.4,1.2,389.28,1,41.3429,experimental_data,,,
ch4_h2_air,1,0,0.695,550,1,67.4,experimental_data,,,
ch4_h2_air,1,0,1.2,238.8,1,83.7,experimental_data,,,
ch4_h2_air,1,0,1.2,270,1,96,experimental_data,,,
ch4_h2_air,1,0,1.2,299.7,1,101.3,experimental_data,,,
ch4_h2_air,1,0,1.2,330,1,101.2,experimental_data,,,
ch4_h2_air,1,0,1.2,360.9,1,94.1,experimental_data,,,
ch4_h2_air,1,0,1.2,390.6,1,82.5,experimental_data,,,
ch4_h2_air,0.9,0.1,1.2,206.4,1,77.8,experimental_data,,,
ch4_h2_air,0.9,0.1,1.2,236.7,1,95.2,experimental_data,,,
ch4_h2_air,0.9,0.1,1.2,266.4,1,105.5,experimental_data,,,
ch4_h2_air,0.9,0.1,1.2,297.6,1,114.3,experimental_data,,,
ch4_h2_air,0.9,0.1,1.2,326.4,1,116.2,experimental_data,,,
ch4_h2_air,0.9,0.1,1.2,356.7,1,108.6,experimental_data,,,
ch4_h2_air,0.9,0.1,1.2,387.3,1,92,experimental_data,,,
ch4_h2_air,0.8,0.2,1.2,209.4,1,84.3,experimental_data,,,
ch4_h2_air,0.8,0.2,1.2,239.7,1,103.1,experimental_data,,,
ch4_h2_air,0.8,0.2,1.2,270,1,117.4,experimental_data,,,
ch4_h2_air,0.8,0.2,1.2,299.7,1,125.3,experimental_data,,,
ch4_h2_air,0.8,0.2,1.2,329.7,1,128.6,experimental_data,,,
ch4_h2_air,0.8,0.2,1.2,360.9,1,119.5,experimental_data,,,
ch4_h2_air,0.8,0.2,1.2,390.9,1,103.4,experimental_data,,,
ch4_h2_air,0.7,0.3,1.2,213.3,1,91.8,experimental_data,,,
ch4_h2_air,0.7,0.3,1.2,243.3,1,108.6,experimental_data,,,
ch4_h2_air,0.7,0.3,1.2,272.7,1,126.9,experimental_data,,,
ch4_h2_air,0.7,0.3,1.2,303.6,1,134.2,experimental_data,,,
ch4_h2_air,0.7,0.3,1.2,333,1,136.6,experimental_data,,,
ch4_h2_air,0.7,0.3,1.2,363.3,1,131,experimental_data,,,
ch4_h2_air,0.7,0.3,1.2,394.2,1,116.4,experimental_data,,,
ch4_h2_air,0.6,0.4,1.2,208.8,1,94.8,experimental_data,,,
ch4_h2_air,0.6,0.4,1.2,240,1,123.6,experimental_data,,,
ch4_h2_air,0.6,0.4,1.2,270,1,144.9,experimental_data,,,
ch4_h2_air,0.6,0.4,1.2,300,1,149.7,experimental_data,,,
ch4_h2_air,0.6,0.4,1.2,329.4,1,151.1,experimental_data,,,
ch4_h2_air,0.6,0.4,1.2,360.6,1,142.5,experimental_data,,,
ch4_h2_air,0.6,0.4,1.2,390.6,1,128.4,experimental_data,,,
ch4_h2_air,0.5,0.5,1.2,209.4,1,114.2,experimental_data,,,
ch4_h2_air,0.5,0.5,1.2,239.4,1,131.5,experimental_data,,,
ch4_h2_air,0.5,0.5,1.2,271.5,1,160.8,experimental_data,,,
ch4_h2_air,0.5,0.5,1.2,300.9,1,168.2,experimental_data,,,
ch4_h2_air,0.5,0.5,1.2,330,1,173.5,experimental_data,,,
ch4_h2_air,0.5,0.5,1.2,360,1,167.4,experimental_data,,,
ch4_h2_air,0.5,0.5,1.2,390.3,1,152.8,experimental_data,,,
,,,,,,,,,,
iso_octane_air,1,0,0.803,300,1,24.133,experimental_data,,,
iso_octane_air,1,0,0.994,300,1,16.865,experimental_data,,,
iso_octane_air,1,0,1.001,300,1,32.453,experimental_data,,,
iso_octane_air,1,0,1.213,300,1,32.946,experimental_data,,,
iso_octane_air,1,0,0.701,360,1,23.65,experimental_data,,,
iso_octane_air,1,0,0.901,360,1,40.268,experimental_data,,,
iso_octane_air,1,0,1.002,360,1,44.948,experimental_data,,,
iso_octane_air,1,0,1.104,360,1,47.353,experimental_data,,,
iso_octane_air,1,0,1.199,360,1,45.774,experimental_data,,,
iso_octane_air,1,0,1.302,360,1,40.068,experimental_data,,,
iso_octane_air,1,0,1.405,360,1,28.814,experimental_data,,,
iso_octane_air,1,0,0.699,470,1,42.573,experimental_data,,,
iso_octane_air,1,0,0.897,470,1,67.87,experimental_data,,,
iso_octane_air,1,0,1.001,470,1,75.111,experimental_data,,,
iso_octane_air,1,0,1.103,470,1,78.227,experimental_data,,,
iso_octane_air,1,0,1.199,470,1,76.221,experimental_data,,,
iso_octane_air,1,0,0.698,400,1,29.985,experimental_data,,,
iso_octane_air,1,0,0.797,400,1,40.291,experimental_data,,,
iso_octane_air,1,0,0.902,400,1,49.344,experimental_data,,,
iso_octane_air,1,0,1.005,400,1,55.188,experimental_data,,,
iso_octane_air,1,0,1.099,400,1,57.747,experimental_data,,,
iso_octane_air,1,0,1.2,400,1,56.077,experimental_data,,,
